0 -0.0919645
10.1010101010101 -0.0919645
20.2020202020202 -0.0919645
30.3030303030303 -0.0919645
40.4040404040404 -0.0919645
50.50505050505051 -0.0919645
60.6060606060606 -0.0919645
70.7070707070707 -0.0919645
80.8080808080808 -0.0919645
90.90909090909091 -0.0919645
101.010101010101 -0.0919645
111.1111111111111 -0.0919645
121.2121212121212 -0.0919645
131.3131313131313 -0.0919645
141.4141414141414 -0.0919645
151.5151515151515 -0.0919645
161.6161616161616 -0.0919645
171.7171717171717 -0.0919645
181.8181818181818 -0.0919645
191.9191919191919 -0.0919645
202.020202020202 -0.0919645
212.1212121212121 -0.0919645
222.2222222222222 -0.0919645
232.3232323232323 -0.0919645
242.4242424242424 -0.0919645
252.5252525252525 -0.0919645
262.6262626262626 -0.0919645
272.7272727272727 -0.0919645
282.8282828282828 -0.0919645
292.9292929292929 -0.0919645
303.030303030303 -0.0919645
313.1313131313131 -0.0919645
323.2323232323232 -0.0919645
333.3333333333333 -0.0919645
343.4343434343434 -0.0919645
353.5353535353535 -0.0919645
363.6363636363636 -0.0919645
373.7373737373737 -0.0919645
383.8383838383838 -0.0919645
393.9393939393939 -0.09196452167133293
404.040404040404 -0.09196457918203702
414.1414141414141 -0.09196482955565413
424.2424242424242 -0.09196575291642088
434.3434343434343 -0.09197257963179606
444.4444444444444 -0.09202435490355738
454.5454545454545 -0.09228960187172243
464.6464646464646 -0.09444786038478309
474.7474747474747 -0.1103769562562999
484.8484848484848 -0.1838699669582149
494.9494949494949 -0.4117140083123934
505.050505050505 -0.7270975245936783
515.1515151515151 -0.9567821636196675
525.2525252525252 -1.034200175143854
535.3535353535353 -1.046267830766735
545.4545454545454 -1.047628148285937
555.5555555555555 -1.04798755860892
565.6565656565656 -1.048028035211963
575.7575757575758 -1.048033899168702
585.8585858585858 -1.048039889947534
595.959595959596 -1.04804
606.060606060606 -1.04804
616.1616161616162 -1.04804
626.2626262626262 -1.04804
636.3636363636364 -1.04804
646.4646464646464 -1.04804
656.5656565656565 -1.04804
666.6666666666666 -1.04804
676.7676767676767 -1.04804
686.8686868686868 -1.04804
696.9696969696969 -1.04804
707.070707070707 -1.04804
717.1717171717171 -1.04804
727.2727272727273 -1.04804
737.3737373737373 -1.04804
747.4747474747475 -1.04804
757.5757575757575 -1.04804
767.6767676767677 -1.04804
777.7777777777777 -1.04804
787.8787878787879 -1.04804
797.9797979797979 -1.04804
808.0808080808081 -1.04804
818.1818181818181 -1.04804
828.2828282828282 -1.04804
838.3838383838383 -1.04804
848.4848484848484 -1.04804
858.5858585858585 -1.04804
868.6868686868686 -1.04804
878.7878787878788 -1.04804
888.8888888888888 -1.04804
898.989898989899 -1.04804
909.090909090909 -1.04804
919.1919191919192 -1.04804
929.2929292929292 -1.04804
939.3939393939394 -1.04804
949.4949494949494 -1.04804
959.5959595959596 -1.04804
969.6969696969696 -1.04804
979.7979797979797 -1.04804
989.8989898989898 -1.04804
1000 -1.04804
